event_id,timestamp,user_id,role,department,file_id,file_type,file_sensitivity,action,device_id,country,city,app,is_external_share,share_scope,permission_change,bytes,label,intent,scenario_id,hour,weekday,is_weekend,new_device,new_city,off_hours,bytes_zscore,is_external_event,events_10m,views_10m,downloads_10m,edits_10m,deletes_10m,renames_10m,bytes_10m,files_touched_10m,shares_30m,external_shares_30m,permission_changes_30m
evt_00014892,2026-06-12 08:34:30,user_019,office_staff,operations,file_00090,docx,medium,view,office_staff_device_19_1,NZ,Auckland,desktop,0,none,0,3815,0,normal,,8,4,0,0,0,0,-0.4172573329655598,0,1,1,0,0,0,0,3815,1,0,0,0
evt_00014918,2026-06-12 09:03:33,user_019,office_staff,operations,file_00069,docx,high,view,office_staff_device_19_1,NZ,Auckland,desktop,0,none,0,9618,0,normal,,9,4,0,0,0,0,-0.4086014983829834,0,1,1,0,0,0,0,9618,1,0,0,0
evt_00014904,2026-06-12 09:13:38,user_019,office_staff,operations,file_00052,txt,low,view,office_staff_device_19_0,NZ,Auckland,web,0,none,0,2743,0,normal,,9,4,0,0,0,0,-0.4188563429039575,0,1,1,0,0,0,0,2743,1,0,0,0
evt_00014908,2026-06-12 09:18:18,user_019,office_staff,operations,file_00445,pdf,high,edit,office_staff_device_19_1,NZ,Auckland,desktop,0,none,0,26459,0,normal,,9,4,0,0,0,0,-0.3834812312444052,0,2,1,0,1,0,0,29202,2,0,0,0
evt_00014907,2026-06-12 09:18:40,user_019,office_staff,operations,file_00111,docx,high,permission_change,office_staff_device_19_1,AU,Sydney,web,0,none,1,208,0,normal,,9,4,0,0,0,0,-0.42263758375641847,0,3,1,0,1,0,0,29410,3,0,0,1
evt_00014903,2026-06-12 09:43:38,user_019,office_staff,operations,file_00040,csv,medium,download,office_staff_device_19_1,AU,Sydney,desktop,0,none,0,2218676,0,normal,,9,4,0,0,0,0,2.8864597856626926,0,1,0,1,0,0,0,2218676,1,0,0,1
evt_00014901,2026-06-12 09:51:09,user_019,office_staff,operations,file_00016,pptx,low,share,office_staff_device_19_0,NZ,Auckland,web,0,internal,0,34,0,normal,,9,4,0,0,0,0,-0.4228971245486584,0,2,0,1,0,0,0,2218710,2,1,0,0
evt_00014917,2026-06-12 10:04:54,user_019,office_staff,operations,file_00012,xlsx,medium,edit,office_staff_device_19_1,NZ,Auckland,mobile,0,none,0,43243,0,normal,,10,4,0,0,0,0,-0.35844598608949185,0,1,0,0,1,0,0,43243,1,1,0,0
evt_00014899,2026-06-12 10:32:26,user_019,office_staff,operations,file_00283,pdf,low,view,office_staff_device_19_0,AU,Sydney,desktop,0,none,0,6630,0,normal,,10,4,0,0,0,0,-0.4130584402635173,0,1,1,0,0,0,0,6630,1,0,0,0
evt_00014905,2026-06-12 10:34:40,user_019,office_staff,operations,file_00033,pdf,low,view,office_staff_device_19_0,AU,Sydney,web,0,none,0,5274,0,normal,,10,4,0,0,0,0,-0.4150810685064905,0,2,2,0,0,0,0,11904,2,0,0,0
evt_00014920,2026-06-12 11:25:58,user_019,office_staff,operations,file_00038,txt,low,view,office_staff_device_19_0,NZ,Auckland,desktop,0,none,0,598,0,normal,,11,4,0,0,0,0,-0.42205585439450144,0,1,1,0,0,0,0,598,1,0,0,0
evt_00014898,2026-06-12 11:27:53,user_019,office_staff,operations,file_00079,docx,high,view,office_staff_device_19_1,NZ,Auckland,desktop,0,none,0,1422,0,normal,,11,4,0,0,0,0,-0.42082676466573304,0,2,2,0,0,0,0,2020,2,0,0,0
evt_00014921,2026-06-12 11:46:32,user_019,office_staff,operations,file_00077,docx,high,edit,office_staff_device_19_0,AU,Sydney,web,0,none,0,7461,0,normal,,11,4,0,0,0,0,-0.4118189092385094,0,1,0,0,1,0,0,7461,1,0,0,0
evt_00014906,2026-06-12 12:34:13,user_019,office_staff,operations,file_00082,csv,medium,view,office_staff_device_19_0,AU,Sydney,web,0,none,0,5996,0,normal,,12,4,0,0,0,0,-0.41400412338006964,0,1,1,0,0,0,0,5996,1,0,0,0
evt_00014916,2026-06-12 12:55:32,user_019,office_staff,operations,file_00409,docx,low,download,office_staff_device_19_1,NZ,Auckland,desktop,0,none,0,2556887,0,normal,,12,4,0,0,0,0,3.390939963158427,0,1,0,1,0,0,0,2556887,1,0,0,0
evt_00014890,2026-06-12 13:46:40,user_019,office_staff,operations,file_00314,xlsx,medium,delete,office_staff_device_19_1,AU,Sydney,desktop,0,none,0,515,0,normal,,13,4,0,0,0,0,-0.4221796583356274,0,1,0,0,0,1,0,515,1,0,0,0
evt_00014893,2026-06-12 13:48:26,user_019,office_staff,operations,file_00025,docx,low,view,office_staff_device_19_0,AU,Sydney,web,0,none,0,4136,0,normal,,13,4,0,0,0,0,-0.41677852495228956,0,2,1,0,0,1,0,4651,2,0,0,0
evt_00014915,2026-06-12 14:06:33,user_019,office_staff,operations,file_00071,pdf,high,permission_change,office_staff_device_19_0,AU,Sydney,web,0,none,1,77,0,normal,,14,4,0,0,0,0,-0.4228329851574727,0,1,0,0,0,0,0,77,1,0,0,1
evt_00014900,2026-06-12 14:58:18,user_019,office_staff,operations,file_00137,pptx,low,view,office_staff_device_19_0,NZ,Auckland,web,0,none,0,5466,0,normal,,14,4,0,0,0,0,-0.4147946786667775,0,1,1,0,0,0,0,5466,1,0,0,0
evt_00014910,2026-06-12 15:00:43,user_019,office_staff,operations,file_00055,docx,medium,view,office_staff_device_19_1,AU,Sydney,web,0,none,0,2418,0,normal,,15,4,0,0,0,0,-0.41934111737222174,0,2,2,0,0,0,0,7884,2,0,0,0
evt_00014891,2026-06-12 15:08:05,user_019,office_staff,operations,file_00112,txt,low,view,office_staff_device_19_0,AU,Sydney,web,0,none,0,2982,0,normal,,15,4,0,0,0,0,-0.4184998472180647,0,3,3,0,0,0,0,10866,3,0,0,0
evt_00014913,2026-06-12 15:09:53,user_019,office_staff,operations,file_00064,pptx,low,edit,office_staff_device_19_1,AU,Sydney,desktop,0,none,0,47109,0,normal,,15,4,0,0,0,0,-0.35267940733777026,0,3,2,0,1,0,0,52509,3,0,0,0
evt_00014911,2026-06-12 15:16:52,user_019,office_staff,operations,file_00100,docx,high,view,office_staff_device_19_1,AU,Sydney,web,0,none,0,7993,0,normal,,15,4,0,0,0,0,-0.41102537072430456,0,3,2,0,1,0,0,58084,3,0,0,0
evt_00014919,2026-06-12 15:18:45,user_019,office_staff,operations,file_00066,pdf,medium,edit,office_staff_device_19_1,AU,Sydney,web,0,none,0,49352,0,normal,,15,4,0,0,0,0,-0.3493337176998728,0,3,1,0,2,0,0,104454,3,0,0,0
evt_00014909,2026-06-12 15:41:17,user_019,office_staff,operations,file_00116,txt,high,download,office_staff_device_19_1,NZ,Auckland,web,0,none,0,154243,0,normal,,15,4,0,0,0,0,-0.19287686000540077,0,1,0,1,0,0,0,154243,1,0,0,0
evt_00014912,2026-06-12 15:48:58,user_019,office_staff,operations,file_00002,docx,low,download,office_staff_device_19_0,NZ,Auckland,web,0,none,0,1514821,0,normal,,15,4,0,0,0,0,1.836579990708477,0,2,0,2,0,0,0,1669064,2,0,0,0
evt_00014914,2026-06-12 16:23:45,user_019,office_staff,operations,file_00118,txt,low,download,office_staff_device_19_1,AU,Sydney,desktop,0,none,0,1489880,0,normal,,16,4,0,0,0,0,1.7993776522070057,0,1,0,1,0,0,0,1489880,1,0,0,0
evt_00014895,2026-06-12 18:06:51,user_019,office_staff,operations,file_00044,csv,high,view,office_staff_device_19_0,NZ,Auckland,web,0,none,0,3466,0,normal,,18,4,0,0,0,1,-0.4177779061637881,0,1,1,0,0,0,0,3466,1,0,0,0
evt_00014894,2026-06-12 18:07:18,user_019,office_staff,operations,file_00110,xlsx,low,view,office_staff_device_19_0,NZ,Auckland,desktop,0,none,0,3657,0,normal,,18,4,0,0,0,1,-0.4174930079378236,0,2,2,0,0,0,0,7123,2,0,0,0
evt_00014897,2026-06-12 18:23:58,user_019,office_staff,operations,file_00037,pptx,medium,share,office_staff_device_19_0,NZ,Auckland,desktop,0,internal,0,1629,0,normal,,18,4,0,0,0,1,-0.42051800061979244,0,1,0,0,0,0,0,1629,1,1,0,0
evt_00015501,2026-06-13 08:37:26,user_019,office_staff,operations,file_00017,txt,high,edit,office_staff_device_19_1,NZ,Auckland,web,0,none,0,8332,0,normal,,8,5,1,0,0,0,-0.4105197136635612,0,1,0,0,1,0,0,8332,1,0,0,0
evt_00015500,2026-06-13 11:22:33,user_019,office_staff,operations,file_00326,csv,medium,view,office_staff_device_19_1,NZ,Auckland,web,0,none,0,3769,0,normal,,11,5,1,0,0,0,-0.41732594719799104,0,1,1,0,0,0,0,3769,1,0,0,0
evt_00015509,2026-06-13 12:04:13,user_019,office_staff,operations,file_00015,txt,low,download,office_staff_device_19_1,NZ,Auckland,mobile,0,none,0,1795453,0,normal,,12,5,1,0,0,0,2.2551745401790235,0,1,0,1,0,0,0,1795453,1,0,0,0
evt_00015510,2026-06-13 12:15:26,user_019,office_staff,operations,file_00015,txt,low,download,office_staff_device_19_0,AU,Sydney,desktop,0,none,0,2888841,0,normal,,12,5,1,0,0,0,3.8860871134297637,0,1,0,1,0,0,0,2888841,1,0,0,0
evt_00015504,2026-06-13 13:16:49,user_019,office_staff,operations,file_00056,docx,low,edit,office_staff_device_19_1,NZ,Auckland,web,0,none,0,20253,0,normal,,13,5,1,0,0,0,-0.39273818616762923,0,1,0,0,1,0,0,20253,1,0,0,0
evt_00015506,2026-06-13 13:30:54,user_019,office_staff,operations,file_00004,xlsx,low,view,office_staff_device_19_0,AU,Sydney,web,0,none,0,8615,0,normal,,13,5,1,0,0,0,-0.41009758697273424,0,1,1,0,0,0,0,8615,1,0,0,0
evt_00015508,2026-06-13 14:25:43,user_019,office_staff,operations,file_00052,txt,low,delete,office_staff_device_19_0,NZ,Auckland,web,0,none,0,471,0,normal,,14,5,1,0,0,0,-0.4222452893405616,0,1,0,0,0,1,0,471,1,0,0,0
evt_00015499,2026-06-13 14:27:31,user_019,office_staff,operations,file_00065,xlsx,medium,view,office_staff_device_19_1,AU,Sydney,web,0,none,0,3642,0,normal,,14,5,1,0,0,0,-0.4175153821440512,0,2,1,0,0,1,0,4113,2,0,0,0
evt_00015503,2026-06-13 14:37:06,user_019,office_staff,operations,file_00363,pdf,medium,download,office_staff_device_19_0,AU,Sydney,desktop,0,none,0,2737914,0,normal,,14,5,1,0,0,0,3.6609623252091006,0,2,1,1,0,0,0,2741556,2,0,0,0
evt_00015507,2026-06-13 15:48:39,user_019,office_staff,operations,file_00011,pdf,low,download,office_staff_device_19_1,NZ,Auckland,web,0,none,0,789126,0,normal,,15,5,1,0,0,0,0.7541233514869053,0,1,0,1,0,0,0,789126,1,0,0,0
evt_00015511,2026-06-13 16:31:14,user_019,office_staff,operations,file_00026,txt,low,edit,office_staff_device_19_0,NZ,Auckland,web,0,none,0,6100,0,normal,,16,5,1,0,0,0,-0.41384899555022514,0,1,0,0,1,0,0,6100,1,0,0,0
evt_00015502,2026-06-13 18:48:04,user_019,office_staff,operations,file_00031,csv,low,share,office_staff_device_19_1,NZ,Auckland,desktop,0,internal,0,2495,0,normal,,18,5,1,0,0,1,-0.4192262631135868,0,1,0,0,0,0,0,2495,1,1,0,0
evt_00015505,2026-06-13 18:59:50,user_019,office_staff,operations,file_00011,pdf,low,view,office_staff_device_19_0,NZ,Auckland,desktop,0,none,0,6110,0,normal,,18,5,1,0,0,1,-0.4138340794127401,0,1,1,0,0,0,0,6110,1,1,0,0
evt_00015878,2026-06-14 06:46:10,user_019,office_staff,operations,file_00100,docx,high,download,office_staff_device_19_0,AU,Sydney,web,0,none,0,1541836,0,normal,,6,6,1,0,0,1,1.8768759361243483,0,1,0,1,0,0,0,1541836,1,0,0,0
evt_00015882,2026-06-14 08:18:29,user_019,office_staff,operations,file_00094,xlsx,low,view,office_staff_device_19_0,NZ,Auckland,web,0,none,0,7872,0,normal,,8,6,1,0,0,0,-0.4112058559878737,0,1,1,0,0,0,0,7872,1,0,0,0
evt_00015873,2026-06-14 08:39:46,user_019,office_staff,operations,file_00169,docx,medium,view,office_staff_device_19_1,NZ,Auckland,web,0,none,0,4873,0,normal,,8,6,1,0,0,0,-0.41567920561964117,0,1,1,0,0,0,0,4873,1,0,0,0
evt_00015879,2026-06-14 09:04:36,user_019,office_staff,operations,file_00108,pdf,high,edit,office_staff_device_19_1,NZ,Auckland,web,0,none,0,20621,0,normal,,9,6,1,0,0,0,-0.3921892723081793,0,1,0,0,1,0,0,20621,1,0,0,0
evt_00015880,2026-06-14 09:51:35,user_019,office_staff,operations,file_00067,docx,low,share,office_staff_device_19_0,NZ,Auckland,desktop,0,internal,0,1201,0,normal,,9,6,1,0,0,0,-0.4211564113041527,0,1,0,0,0,0,0,1201,1,1,0,0
evt_00015886,2026-06-14 10:48:13,user_019,office_staff,operations,file_00258,csv,medium,edit,office_staff_device_19_1,AU,Sydney,web,0,none,0,41627,0,normal,,10,6,1,0,0,0,-0.36085643390707645,0,1,0,0,1,0,0,41627,1,0,0,0
evt_00015869,2026-06-14 11:21:51,user_019,office_staff,operations,file_00040,csv,medium,view,office_staff_device_19_1,AU,Sydney,web,0,none,0,5711,0,normal,,11,6,1,0,0,0,-0.4144292332983937,0,1,1,0,0,0,0,5711,1,0,0,0
evt_00015876,2026-06-14 11:46:56,user_019,office_staff,operations,file_00336,pptx,low,edit,office_staff_device_19_1,NZ,Auckland,web,0,none,0,29876,0,normal,,11,6,1,0,0,0,-0.3783843870657625,0,1,0,0,1,0,0,29876,1,0,0,0
evt_00015877,2026-06-14 13:10:22,user_019,office_staff,operations,file_00119,docx,medium,share,office_staff_device_19_1,AU,Sydney,web,0,internal,0,787,0,normal,,13,6,1,0,0,0,-0.4217739393960339,0,1,0,0,0,0,0,787,1,1,0,0
evt_00015871,2026-06-14 13:11:23,user_019,office_staff,operations,file_00077,docx,high,view,office_staff_device_19_0,NZ,Auckland,mobile,0,none,0,9442,0,normal,,13,6,1,0,0,0,-0.4088640224027203,0,2,1,0,0,0,0,10229,2,1,0,0
evt_00015875,2026-06-14 13:50:12,user_019,office_staff,operations,file_00045,xlsx,low,view,office_staff_device_19_1,AU,Sydney,desktop,0,none,0,3104,0,normal,,13,6,1,0,0,0,-0.4183178703407471,0,1,1,0,0,0,0,3104,1,0,0,0
evt_00015884,2026-06-14 14:50:54,user_019,office_staff,operations,file_00067,docx,low,share,office_staff_device_19_0,AU,Sydney,web,0,internal,0,1764,0,normal,,14,6,1,0,0,0,-0.4203166327637442,0,1,0,0,0,0,0,1764,1,1,0,0
evt_00000881,2026-05-27 06:03:39,user_020,office_staff,operations,file_00002,docx,low,view,office_staff_device_20_0,NZ,Wellington,web,0,none,0,1384,0,normal,,6,2,0,0,0,1,-0.3603172777564602,0,1,1,0,0,0,0,1384,1,0,0,0
evt_00000869,2026-05-27 06:38:54,user_020,office_staff,operations,file_00112,txt,low,edit,office_staff_device_20_0,NZ,Wellington,web,0,none,0,32530,0,normal,,6,2,0,0,0,1,-0.30812937559147996,0,1,0,0,1,0,0,32530,1,0,0,0
evt_00000868,2026-05-27 06:44:13,user_020,office_staff,operations,file_00059,docx,high,edit,office_staff_device_20_1,NZ,Wellington,web,0,none,0,5569,0,normal,,6,2,0,0,0,1,-0.35330493682791586,0,2,0,0,2,0,0,38099,2,0,0,0
evt_00000877,2026-05-27 06:48:30,user_020,office_staff,operations,file_00018,txt,low,download,office_staff_device_20_0,NZ,Christchurch,desktop,0,none,0,2395183,0,normal,,6,2,0,0,0,1,3.650706545997074,0,3,0,1,2,0,0,2433282,3,0,0,0
evt_00000838,2026-05-27 08:21:00,user_020,office_staff,operations,file_00227,pdf,low,edit,office_staff_device_20_1,NZ,Christchurch,mobile,0,none,0,41363,0,normal,,8,2,0,0,0,0,-0.29332889592079125,0,1,0,0,1,0,0,41363,1,0,0,0
evt_00000879,2026-05-27 08:21:27,user_020,office_staff,operations,file_00061,docx,low,view,office_staff_device_20_1,NZ,Christchurch,web,0,none,0,4520,0,normal,,8,2,0,0,0,0,-0.35506262993043514,0,2,1,0,1,0,0,45883,2,0,0,0
evt_00000884,2026-05-27 08:26:40,user_020,office_staff,operations,file_00154,txt,low,edit,office_staff_device_20_0,NZ,Christchurch,web,0,none,0,37894,0,normal,,8,2,0,0,0,0,-0.2991415149604855,0,3,1,0,2,0,0,83777,3,0,0,0
evt_00000863,2026-05-27 08:29:21,user_020,office_staff,operations,file_00066,pdf,medium,share,office_staff_device_20_0,NZ,Christchurch,web,0,internal,0,2631,0,normal,,8,2,0,0,0,0,-0.35822781798635395,0,4,1,0,2,0,0,86408,4,1,0,0
evt_00000857,2026-05-27 08:40:45,user_020,office_staff,operations,file_00051,csv,low,share,office_staff_device_20_1,NZ,Wellington,web,0,internal,0,187,0,normal,,8,2,0,0,0,0,-0.36232295806505466,0,1,0,0,0,0,0,187,1,2,0,0
evt_00000835,2026-05-27 08:44:12,user_020,office_staff,operations,file_00073,pdf,low,view,office_staff_device_20_0,NZ,Christchurch,web,0,none,0,8846,0,normal,,8,2,0,0,0,0,-0.3478140309204273,0,2,1,0,0,0,0,9033,2,2,0,0
evt_00000847,2026-05-27 08:51:04,user_020,office_staff,operations,file_00067,docx,low,download,office_staff_device_20_1,NZ,Wellington,web,0,none,0,2946717,0,normal,,8,2,0,0,0,0,4.574850976506938,0,2,1,1,0,0,0,2955563,2,2,0,0
evt_00000887,2026-05-27 08:52:29,user_020,office_staff,operations,file_00157,csv,medium,share,office_staff_device_20_0,NZ,Wellington,web,0,internal,0,198,0,normal,,8,2,0,0,0,0,-0.362304526583522,0,3,1,1,0,0,0,2955761,3,3,0,0
evt_00000862,2026-05-27 08:53:23,user_020,office_staff,operations,file_00019,xlsx,low,view,office_staff_device_20_1,NZ,Wellington,web,0,none,0,6604,0,normal,,8,2,0,0,0,0,-0.35157070197462,0,4,2,1,0,0,0,2962365,4,3,0,0
evt_00000871,2026-05-27 08:59:57,user_020,office_staff,operations,file_00227,pdf,low,view,office_staff_device_20_1,NZ,Wellington,web,0,none,0,7801,0,normal,,8,2,0,0,0,0,-0.34956502166602554,0,4,2,1,0,0,0,2961320,4,2,0,0
evt_00000865,2026-05-27 09:09:45,user_020,office_staff,operations,file_00012,xlsx,medium,download,office_staff_device_20_1,NZ,Wellington,web,0,none,0,1294897,0,normal,,9,2,0,0,0,0,1.8070791742158672,0,2,1,1,0,0,0,1302698,2,2,0,0
evt_00000880,2026-05-27 09:34:10,user_020,office_staff,operations,file_00096,docx,low,view,office_staff_device_20_0,NZ,Wellington,web,0,none,0,3902,0,normal,,9,2,0,0,0,0,-0.35609814407472196,0,1,1,0,0,0,0,3902,1,0,0,0
evt_00000849,2026-05-27 09:45:03,user_020,office_staff,operations,file_00085,docx,high,share,office_staff_device_20_1,NZ,Wellington,mobile,0,internal,0,310,0,normal,,9,2,0,0,0,0,-0.3621168605897354,0,1,0,0,0,0,0,310,1,1,0,0
evt_00000850,2026-05-27 09:52:35,user_020,office_staff,operations,file_00069,docx,high,download,office_staff_device_20_0,NZ,Christchurch,web,0,none,0,1935531,0,normal,,9,2,0,0,0,0,2.880518605139901,0,2,0,1,0,0,0,1935841,2,1,0,0
evt_00000861,2026-05-27 10:01:01,user_020,office_staff,operations,file_00111,docx,high,edit,office_staff_device_20_0,NZ,Wellington,desktop,0,none,0,20164,0,normal,,10,2,0,0,0,0,-0.3288497120125981,0,2,0,1,1,0,0,1955695,2,1,0,0
evt_00000842,2026-05-27 10:18:46,user_020,office_staff,operations,file_00070,txt,high,view,office_staff_device_20_1,NZ,Christchurch,web,0,none,0,2996,0,normal,,10,2,0,0,0,0,-0.35761622791731723,0,1,1,0,0,0,0,2996,1,0,0,0
evt_00000886,2026-05-27 10:23:34,user_020,office_staff,operations,file_00019,xlsx,low,download,office_staff_device_20_0,NZ,Christchurch,web,0,none,0,157875,0,normal,,10,2,0,0,0,0,-0.09810264352734815,0,2,1,1,0,0,0,160871,2,0,0,0
evt_00000860,2026-05-27 10:33:34,user_020,office_staff,operations,file_00111,docx,high,edit,office_staff_device_20_0,NZ,Wellington,web,0,none,0,48027,0,normal,,10,2,0,0,0,0,-0.2821627692904879,0,2,0,1,1,0,0,205902,2,0,0,0
evt_00000854,2026-05-27 11:08:51,user_020,office_staff,operations,file_00200,pptx,low,download,office_staff_device_20_1,NZ,Wellington,desktop,0,none,0,2463453,0,normal,,11,2,0,0,0,0,3.7650990227453947,0,1,0,1,0,0,0,2463453,1,0,0,0
evt_00000845,2026-05-27 11:10:38,user_020,office_staff,operations,file_00293,docx,medium,edit,office_staff_device_20_0,NZ,Wellington,desktop,0,none,0,46707,0,normal,,11,2,0,0,0,0,-0.2843745470744015,0,2,0,1,1,0,0,2510160,2,0,0,0
evt_00000878,2026-05-27 11:15:53,user_020,office_staff,operations,file_00115,pptx,high,delete,office_staff_device_20_0,NZ,Wellington,desktop,0,none,0,1514,0,normal,,11,2,0,0,0,0,-0.36009945115652936,0,3,0,1,1,1,0,2511674,3,0,0,0
evt_00000852,2026-05-27 11:28:26,user_020,office_staff,operations,file_00012,xlsx,medium,download,office_staff_device_20_0,NZ,Christchurch,desktop,0,none,0,2245442,0,normal,,11,2,0,0,0,0,3.3998021390720656,0,1,0,1,0,0,0,2245442,1,0,0,0
evt_00000883,2026-05-27 11:31:32,user_020,office_staff,operations,file_00061,docx,low,view,office_staff_device_20_0,NZ,Wellington,web,0,none,0,6952,0,normal,,11,2,0,0,0,0,-0.35098759692249726,0,2,1,1,0,0,0,2252394,2,0,0,0
evt_00000853,2026-05-27 12:23:45,user_020,office_staff,operations,file_00007,docx,low,view,office_staff_device_20_1,NZ,Wellington,web,0,none,0,5033,0,normal,,12,2,0,0,0,0,-0.35420305265532326,0,1,1,0,0,0,0,5033,1,0,0,0
evt_00000851,2026-05-27 12:45:28,user_020,office_staff,operations,file_00114,txt,low,view,office_staff_device_20_0,NZ,Wellington,web,0,none,0,4345,0,normal,,12,2,0,0,0,0,-0.3553558580457267,0,1,1,0,0,0,0,4345,1,0,0,0
evt_00000858,2026-05-27 13:00:52,user_020,office_staff,operations,file_00100,docx,high,view,office_staff_device_20_0,NZ,Wellington,desktop,0,none,0,2140,0,normal,,13,2,0,0,0,0,-0.3590505322984006,0,1,1,0,0,0,0,2140,1,0,0,0
evt_00000855,2026-05-27 13:01:28,user_020,office_staff,operations,file_00083,csv,low,delete,office_staff_device_20_0,NZ,Christchurch,desktop,0,none,0,1447,0,normal,,13,2,0,0,0,0,-0.36021171563495524,0,2,1,0,0,1,0,3587,2,0,0,0
evt_00000872,2026-05-27 13:04:55,user_020,office_staff,operations,file_00035,csv,medium,edit,office_staff_device_20_1,NZ,Christchurch,web,0,none,0,21539,0,normal,,13,2,0,0,0,0,-0.3265457768210214,0,3,1,0,1,1,0,25126,3,0,0,0
evt_00000874,2026-05-27 13:05:51,user_020,office_staff,operations,file_00006,xlsx,medium,view,office_staff_device_20_1,NZ,Wellington,web,0,none,0,3939,0,normal,,13,2,0,0,0,0,-0.35603614727320315,0,4,2,0,1,1,0,29065,4,0,0,0
evt_00000870,2026-05-27 13:19:23,user_020,office_staff,operations,file_00056,docx,low,view,office_staff_device_20_1,NZ,Wellington,web,0,none,0,9052,0,normal,,13,2,0,0,0,0,-0.3474688595389983,0,1,1,0,0,0,0,9052,1,0,0,0
evt_00000890,2026-05-27 13:40:16,user_020,office_staff,operations,file_00242,docx,low,edit,office_staff_device_20_1,NZ,Wellington,web,0,none,0,23128,0,normal,,13,2,0,0,0,0,-0.3238832655341739,0,1,0,0,1,0,0,23128,1,0,0,0
evt_00000848,2026-05-27 13:50:22,user_020,office_staff,operations,file_00246,docx,high,edit,office_staff_device_20_1,NZ,Christchurch,desktop,0,none,0,49109,0,normal,,13,2,0,0,0,0,-0.28034978174337083,0,1,0,0,1,0,0,49109,1,0,0,0
evt_00000844,2026-05-27 13:50:30,user_020,office_staff,operations,file_00042,txt,medium,view,office_staff_device_20_0,NZ,Christchurch,web,0,none,0,5483,0,normal,,13,2,0,0,0,0,-0.3534490375017163,0,2,1,0,1,0,0,54592,2,0,0,0
evt_00000888,2026-05-27 14:22:53,user_020,office_staff,operations,file_00086,docx,medium,edit,office_staff_device_20_1,NZ,Christchurch,web,0,none,0,42959,0,normal,,14,2,0,0,0,0,-0.29065465550933206,0,1,0,0,1,0,0,42959,1,0,0,0
evt_00000873,2026-05-27 14:30:53,user_020,office_staff,operations,file_00014,pdf,low,edit,office_staff_device_20_0,NZ,Christchurch,web,0,none,0,33625,0,normal,,14,2,0,0,0,0,-0.3062946053843698,0,2,0,0,2,0,0,76584,2,0,0,0
evt_00000864,2026-05-27 14:33:47,user_020,office_staff,operations,file_00045,xlsx,low,download,office_staff_device_20_0,NZ,Christchurch,web,0,none,0,1078018,0,normal,,14,2,0,0,0,0,1.4436790575511667,0,2,0,1,1,0,0,1111643,2,0,0,0
evt_00000833,2026-05-27 14:34:01,user_020,office_staff,operations,file_00114,txt,low,view,office_staff_device_20_1,NZ,Christchurch,web,0,none,0,9935,0,normal,,14,2,0,0,0,0,-0.3459893142486985,0,3,1,1,1,0,0,1121578,3,0,0,0
evt_00000889,2026-05-27 14:44:07,user_020,office_staff,operations,file_00030,txt,low,edit,office_staff_device_20_1,NZ,Christchurch,desktop,0,none,0,28325,0,normal,,14,2,0,0,0,0,-0.3151752283046291,0,1,0,0,1,0,0,28325,1,0,0,0
evt_00000856,2026-05-27 14:49:10,user_020,office_staff,operations,file_00109,xlsx,medium,view,office_staff_device_20_0,NZ,Wellington,web,0,none,0,708,0,normal,,14,2,0,0,0,0,-0.36144997607610085,0,2,1,0,1,0,0,29033,2,0,0,0
evt_00000841,2026-05-27 14:56:30,user_020,office_staff,operations,file_00110,xlsx,low,view,office_staff_device_20_1,NZ,Christchurch,web,0,none,0,5528,0,normal,,14,2,0,0,0,0,-0.3533736359863556,0,2,2,0,0,0,0,6236,2,0,0,0
evt_00000882,2026-05-27 14:57:20,user_020,office_staff,operations,file_00366,pptx,medium,view,office_staff_device_20_1,NZ,Wellington,desktop,0,none,0,3749,0,normal,,14,2,0,0,0,0,-0.35635450922694833,0,3,3,0,0,0,0,9985,3,0,0,0
evt_00000866,2026-05-27 15:04:23,user_020,office_staff,operations,file_00030,txt,low,share,office_staff_device_20_1,NZ,Wellington,desktop,0,internal,0,1140,0,normal,,15,2,0,0,0,0,-0.3607261215286382,0,3,2,0,0,0,0,10417,3,1,0,0
evt_00000840,2026-05-27 15:14:45,user_020,office_staff,operations,file_00012,xlsx,medium,edit,office_staff_device_20_0,NZ,Christchurch,web,0,none,0,27223,0,normal,,15,2,0,0,0,0,-0.3170217276363509,0,1,0,0,1,0,0,27223,1,1,0,0
evt_00000834,2026-05-27 15:19:39,user_020,office_staff,operations,file_00052,txt,low,edit,office_staff_device_20_1,NZ,Wellington,desktop,0,none,0,44586,0,normal,,15,2,0,0,0,0,-0.2879284718317355,0,2,0,0,2,0,0,71809,2,1,0,0
evt_00000859,2026-05-27 15:44:22,user_020,office_staff,operations,file_00075,docx,high,view,office_staff_device_20_0,NZ,Wellington,desktop,0,none,0,7127,0,normal,,15,2,0,0,0,0,-0.3506943688072057,0,1,1,0,0,0,0,7127,1,0,0,0
evt_00000867,2026-05-27 15:46:26,user_020,office_staff,operations,file_00052,txt,low,permission_change,office_staff_device_20_0,NZ,Christchurch,web,0,none,1,115,0,normal,,15,2,0,0,0,0,-0.36244360048963176,0,2,1,0,0,0,0,7242,2,0,0,1
evt_00000846,2026-05-27 16:03:01,user_020,office_staff,operations,file_00072,csv,high,edit,office_staff_device_20_1,NZ,Wellington,web,0,none,0,24759,0,normal,,16,2,0,0,0,0,-0.32115037949965636,0,1,0,0,1,0,0,24759,1,0,0,1
