event_id,timestamp,user_id,role,department,file_id,file_type,file_sensitivity,action,device_id,country,city,app,is_external_share,share_scope,permission_change,bytes,label,intent,scenario_id
evt_00019607,2026-06-18 18:52:56,user_008,office_staff,operations,file_00030,txt,low,view,office_staff_device_8_1,NZ,Auckland,web,0,none,0,1558,0,normal,
evt_00019681,2026-06-18 18:54:00,user_010,office_staff,operations,file_00064,pptx,low,edit,office_staff_device_10_0,NZ,Christchurch,web,0,none,0,34191,0,normal,
evt_00020028,2026-06-18 18:54:12,user_018,office_staff,operations,file_00263,txt,high,share,office_staff_device_18_1,AU,Sydney,web,0,internal,0,135,0,normal,
evt_00019447,2026-06-18 18:55:31,user_004,office_staff,operations,file_00088,xlsx,high,download,office_staff_device_4_0,NZ,Christchurch,web,0,none,0,463660,0,normal,
evt_00020214,2026-06-18 18:56:46,user_024,manager,management,file_00207,docx,low,view,manager_device_24_2,NZ,Auckland,mobile,0,none,0,3806,0,normal,
evt_00020081,2026-06-18 18:57:18,user_020,office_staff,operations,file_00026,txt,low,download,office_staff_device_20_0,NZ,Wellington,web,0,none,0,1902958,0,normal,
evt_00019694,2026-06-18 18:58:55,user_010,office_staff,operations,file_00091,xlsx,high,share,office_staff_device_10_0,NZ,Christchurch,desktop,0,internal,0,170,0,normal,
evt_00020322,2026-06-18 18:58:56,user_029,it_admin,it,file_00150,docx,medium,view,it_admin_device_29_1,AU,Sydney,desktop,0,none,0,2685,0,normal,
evt_00020288,2026-06-18 19:31:33,user_027,contractor,external,file_00261,xlsx,medium,share,contractor_device_27_1,NZ,Christchurch,web,0,internal,0,267,0,normal,
evt_00020219,2026-06-18 20:02:30,user_024,manager,management,file_00199,txt,low,view,manager_device_24_1,NZ,Auckland,desktop,0,none,0,8952,0,normal,
evt_00020314,2026-06-18 20:12:46,user_029,it_admin,it,file_00267,txt,medium,share,it_admin_device_29_2,NZ,Wellington,desktop,0,internal,0,2303,0,normal,
evt_00020159,2026-06-18 20:12:51,user_022,manager,management,file_00258,csv,medium,view,manager_device_22_0,AU,Sydney,desktop,0,none,0,1576,0,normal,
evt_00020253,2026-06-18 20:21:19,user_025,manager,management,file_00472,pptx,low,edit,manager_device_25_0,NZ,Christchurch,desktop,0,none,0,13513,0,normal,
evt_00020133,2026-06-18 20:26:58,user_021,manager,management,file_00197,pdf,medium,view,manager_device_21_1,NZ,Auckland,mobile,0,none,0,784,0,normal,
evt_00020124,2026-06-18 20:30:47,user_021,manager,management,file_00231,csv,low,share,manager_device_21_2,NZ,Christchurch,desktop,0,internal,0,880,0,normal,
evt_00020192,2026-06-18 20:31:10,user_023,manager,management,file_00279,xlsx,low,share,manager_device_23_1,AU,Sydney,desktop,0,internal,0,2823,0,normal,
evt_00020142,2026-06-18 20:31:52,user_022,manager,management,file_00201,pdf,low,view,manager_device_22_1,NZ,Auckland,web,0,none,0,3501,0,normal,
evt_00020131,2026-06-18 20:35:13,user_021,manager,management,file_00228,pptx,low,view,manager_device_21_1,NZ,Wellington,desktop,0,none,0,8598,0,normal,
evt_00020334,2026-06-18 20:36:53,user_030,it_admin,it,file_00479,txt,medium,permission_change,it_admin_device_30_1,NZ,Christchurch,web,0,none,1,992,0,normal,
evt_00020162,2026-06-18 20:38:26,user_022,manager,management,file_00123,docx,medium,view,manager_device_22_0,AU,Sydney,web,0,none,0,5796,0,normal,
evt_00020132,2026-06-18 20:40:15,user_021,manager,management,file_00179,xlsx,low,download,manager_device_21_1,NZ,Christchurch,mobile,0,none,0,2600679,0,normal,
evt_00020183,2026-06-18 20:41:24,user_023,manager,management,file_00235,pdf,low,edit,manager_device_23_0,NZ,Christchurch,desktop,0,none,0,32150,0,normal,
evt_00020327,2026-06-18 20:44:48,user_030,it_admin,it,file_00466,docx,medium,view,it_admin_device_30_1,NZ,Auckland,web,0,none,0,5621,0,normal,
evt_00020117,2026-06-18 20:47:40,user_021,manager,management,file_00459,docx,medium,permission_change,manager_device_21_0,NZ,Auckland,web,0,none,1,899,0,normal,
evt_00020185,2026-06-18 20:48:23,user_023,manager,management,file_00015,txt,low,permission_change,manager_device_23_0,NZ,Christchurch,web,0,none,1,836,0,normal,
evt_00020198,2026-06-18 20:54:55,user_023,manager,management,file_00188,txt,medium,view,manager_device_23_0,NZ,Christchurch,web,0,none,0,7388,0,normal,
evt_00021368,2026-06-19 05:10:03,user_029,it_admin,it,file_00477,xlsx,low,permission_change,it_admin_device_29_1,NZ,Wellington,web,0,none,1,293,0,normal,
evt_00021354,2026-06-19 05:16:52,user_029,it_admin,it,file_00375,pdf,low,permission_change,it_admin_device_29_0,AU,Sydney,desktop,0,none,1,676,0,normal,
evt_00021350,2026-06-19 05:30:38,user_029,it_admin,it,file_00432,docx,medium,share,it_admin_device_29_0,AU,Sydney,desktop,0,internal,0,2414,0,normal,
evt_00021355,2026-06-19 05:33:58,user_029,it_admin,it,file_00460,csv,low,share,it_admin_device_29_2,AU,Sydney,desktop,0,internal,0,1171,0,normal,
evt_00020389,2026-06-19 06:00:44,user_002,office_staff,operations,file_00027,docx,high,permission_change,office_staff_device_2_0,NZ,Auckland,desktop,0,none,1,160,0,normal,
evt_00020587,2026-06-19 06:03:51,user_007,office_staff,operations,file_00041,csv,high,view,office_staff_device_7_1,AU,Sydney,web,0,none,0,2456,0,normal,
evt_00020478,2026-06-19 06:03:59,user_005,office_staff,operations,file_00047,docx,low,delete,office_staff_device_5_0,NZ,Christchurch,desktop,0,none,0,1470,0,normal,
evt_00021322,2026-06-19 06:05:10,user_025,manager,management,file_00380,xlsx,high,download,manager_device_25_1,NZ,Christchurch,web,0,none,0,1385996,0,normal,
evt_00021050,2026-06-19 06:06:47,user_018,office_staff,operations,file_00116,txt,high,share,office_staff_device_18_0,NZ,Auckland,desktop,0,internal,0,2865,0,normal,
evt_00020736,2026-06-19 06:11:14,user_011,office_staff,operations,file_00093,csv,low,view,office_staff_device_11_1,AU,Sydney,web,0,none,0,7172,0,normal,
evt_00021170,2026-06-19 06:11:45,user_020,office_staff,operations,file_00017,txt,high,view,office_staff_device_20_1,NZ,Christchurch,web,0,none,0,7511,0,normal,
evt_00020892,2026-06-19 06:16:10,user_014,office_staff,operations,file_00003,pptx,high,share,office_staff_device_14_0,NZ,Wellington,web,0,internal,0,1728,0,normal,
evt_00020430,2026-06-19 06:16:20,user_003,office_staff,operations,file_00293,docx,medium,share,office_staff_device_3_0,NZ,Auckland,web,0,internal,0,348,0,normal,
evt_00021099,2026-06-19 06:18:49,user_018,office_staff,operations,file_00319,csv,medium,edit,office_staff_device_18_1,AU,Sydney,web,0,none,0,24722,0,normal,
evt_00020804,2026-06-19 06:19:47,user_012,office_staff,operations,file_00114,txt,low,view,office_staff_device_12_1,NZ,Christchurch,web,0,none,0,6379,0,normal,
evt_00020856,2026-06-19 06:21:24,user_013,office_staff,operations,file_00396,pptx,low,edit,office_staff_device_13_1,NZ,Christchurch,web,0,none,0,17294,0,normal,
evt_00020503,2026-06-19 06:21:28,user_006,office_staff,operations,file_00103,xlsx,low,edit,office_staff_device_6_1,AU,Sydney,web,0,none,0,13121,0,normal,
evt_00020620,2026-06-19 06:21:29,user_008,office_staff,operations,file_00010,docx,medium,view,office_staff_device_8_1,NZ,Wellington,web,0,none,0,9032,0,normal,
evt_00021040,2026-06-19 06:23:12,user_017,office_staff,operations,file_00043,pdf,medium,edit,office_staff_device_17_1,AU,Sydney,web,0,none,0,33581,0,normal,
evt_00020651,2026-06-19 06:25:26,user_009,office_staff,operations,file_00040,csv,medium,view,office_staff_device_9_1,NZ,Christchurch,desktop,0,none,0,7219,0,normal,
evt_00021272,2026-06-19 06:27:27,user_024,manager,management,file_00184,docx,low,view,manager_device_24_1,NZ,Christchurch,mobile,0,none,0,7656,0,normal,
evt_00020913,2026-06-19 06:29:30,user_014,office_staff,operations,file_00073,pdf,low,download,office_staff_device_14_0,NZ,Wellington,desktop,0,none,0,2311854,0,normal,
evt_00021290,2026-06-19 06:30:12,user_024,manager,management,file_00477,xlsx,low,share,manager_device_24_2,NZ,Auckland,web,0,internal,0,2434,0,normal,
evt_00020652,2026-06-19 06:31:33,user_009,office_staff,operations,file_00098,pdf,medium,download,office_staff_device_9_1,NZ,Christchurch,mobile,0,none,0,250460,0,normal,
evt_00020533,2026-06-19 06:33:54,user_006,office_staff,operations,file_00034,xlsx,low,edit,office_staff_device_6_0,NZ,Auckland,desktop,0,none,0,13545,0,normal,
evt_00021295,2026-06-19 06:35:16,user_025,manager,management,file_00177,txt,high,view,manager_device_25_0,NZ,Auckland,desktop,0,none,0,6021,0,normal,
evt_00020861,2026-06-19 06:39:24,user_013,office_staff,operations,file_00076,csv,medium,permission_change,office_staff_device_13_1,NZ,Auckland,web,0,none,1,717,0,normal,
evt_00020836,2026-06-19 06:41:57,user_012,office_staff,operations,file_00031,csv,low,view,office_staff_device_12_1,NZ,Christchurch,web,0,none,0,6161,0,normal,
evt_00020465,2026-06-19 06:43:02,user_004,office_staff,operations,file_00216,pdf,low,view,office_staff_device_4_1,NZ,Auckland,web,0,none,0,977,0,normal,
evt_00020852,2026-06-19 06:44:50,user_013,office_staff,operations,file_00011,pdf,low,edit,office_staff_device_13_1,NZ,Auckland,web,0,none,0,24034,0,normal,
evt_00021241,2026-06-19 06:45:23,user_023,manager,management,file_00211,docx,high,view,manager_device_23_0,NZ,Christchurch,web,0,none,0,5142,0,normal,
evt_00021208,2026-06-19 06:45:41,user_021,manager,management,file_00225,docx,low,edit,manager_device_21_1,NZ,Auckland,desktop,0,none,0,27868,0,normal,
evt_00021321,2026-06-19 06:45:42,user_025,manager,management,file_00474,xlsx,medium,download,manager_device_25_1,NZ,Christchurch,web,0,none,0,1418387,0,normal,
evt_00020951,2026-06-19 06:47:03,user_015,office_staff,operations,file_00092,pdf,medium,edit,office_staff_device_15_1,AU,Sydney,desktop,0,none,0,6390,0,normal,
evt_00020658,2026-06-19 06:49:00,user_009,office_staff,operations,file_00069,docx,high,edit,office_staff_device_9_1,NZ,Christchurch,web,0,none,0,13641,0,normal,
evt_00020510,2026-06-19 06:49:19,user_006,office_staff,operations,file_00028,pdf,low,view,office_staff_device_6_0,NZ,Auckland,web,0,none,0,7396,0,normal,
evt_00021201,2026-06-19 06:49:25,user_021,manager,management,file_00192,csv,medium,download,manager_device_21_1,NZ,Wellington,web,0,none,0,2456400,0,normal,
evt_00020452,2026-06-19 06:50:46,user_004,office_staff,operations,file_00078,pptx,low,view,office_staff_device_4_1,NZ,Auckland,web,0,none,0,8226,0,normal,
evt_00020698,2026-06-19 06:51:18,user_010,office_staff,operations,file_00031,csv,low,view,office_staff_device_10_1,NZ,Wellington,web,0,none,0,5704,0,normal,
evt_00020738,2026-06-19 06:51:45,user_011,office_staff,operations,file_00097,pptx,medium,download,office_staff_device_11_1,AU,Sydney,web,0,none,0,1673616,0,normal,
evt_00020898,2026-06-19 06:53:48,user_014,office_staff,operations,file_00176,pptx,medium,share,office_staff_device_14_0,NZ,Christchurch,web,0,internal,0,541,0,normal,
evt_00021061,2026-06-19 06:54:11,user_018,office_staff,operations,file_00074,txt,high,edit,office_staff_device_18_0,AU,Sydney,web,0,none,0,15230,0,normal,
evt_00021031,2026-06-19 06:54:32,user_017,office_staff,operations,file_00290,xlsx,low,share,office_staff_device_17_0,AU,Sydney,mobile,0,internal,0,236,0,normal,
evt_00020535,2026-06-19 06:56:33,user_006,office_staff,operations,file_00333,pptx,low,view,office_staff_device_6_1,AU,Sydney,web,0,none,0,1969,0,normal,
evt_00021286,2026-06-19 06:57:59,user_024,manager,management,file_00160,txt,medium,share,manager_device_24_1,NZ,Auckland,web,1,external,0,1487,0,normal,
evt_00020922,2026-06-19 06:58:03,user_015,office_staff,operations,file_00061,docx,low,view,office_staff_device_15_0,AU,Sydney,desktop,0,none,0,5614,0,normal,
evt_00020989,2026-06-19 06:59:26,user_016,office_staff,operations,file_00120,docx,low,download,office_staff_device_16_0,NZ,Auckland,web,0,none,0,2463009,0,normal,
evt_00021380,2026-06-19 07:43:12,user_030,it_admin,it,file_00443,xlsx,low,view,it_admin_device_30_2,NZ,Auckland,desktop,0,none,0,6880,0,normal,
evt_00021314,2026-06-19 08:00:44,user_025,manager,management,file_00155,xlsx,medium,download,manager_device_25_1,NZ,Christchurch,desktop,0,none,0,481911,0,normal,
evt_00021100,2026-06-19 08:02:08,user_018,office_staff,operations,file_00460,csv,low,edit,office_staff_device_18_0,NZ,Auckland,web,0,none,0,46302,0,normal,
evt_00020507,2026-06-19 08:02:17,user_006,office_staff,operations,file_00050,txt,low,view,office_staff_device_6_1,AU,Sydney,desktop,0,none,0,2603,0,normal,
evt_00020751,2026-06-19 08:02:24,user_011,office_staff,operations,file_00054,pptx,low,view,office_staff_device_11_1,NZ,Auckland,web,0,none,0,4174,0,normal,
evt_00020891,2026-06-19 08:02:24,user_014,office_staff,operations,file_00080,pptx,low,view,office_staff_device_14_1,NZ,Christchurch,web,0,none,0,8556,0,normal,
evt_00021225,2026-06-19 08:03:21,user_022,manager,management,file_00207,docx,low,delete,manager_device_22_2,NZ,Wellington,desktop,0,none,0,1493,0,normal,
evt_00021133,2026-06-19 08:04:04,user_019,office_staff,operations,file_00277,pptx,low,view,office_staff_device_19_1,AU,Sydney,mobile,0,none,0,4487,0,normal,
evt_00020916,2026-06-19 08:04:23,user_014,office_staff,operations,file_00012,xlsx,medium,view,office_staff_device_14_1,NZ,Christchurch,web,0,none,0,9586,0,normal,
evt_00021365,2026-06-19 08:04:46,user_029,it_admin,it,file_00385,docx,medium,delete,it_admin_device_29_0,NZ,Wellington,desktop,0,none,0,1646,0,normal,
evt_00020954,2026-06-19 08:05:30,user_015,office_staff,operations,file_00067,docx,low,share,office_staff_device_15_1,AU,Sydney,web,0,internal,0,305,0,normal,
evt_00020628,2026-06-19 08:05:41,user_008,office_staff,operations,file_00104,pdf,low,share,office_staff_device_8_0,NZ,Auckland,web,0,internal,0,1143,0,normal,
evt_00021053,2026-06-19 08:05:50,user_018,office_staff,operations,file_00095,txt,high,view,office_staff_device_18_0,AU,Sydney,desktop,0,none,0,9255,0,normal,
evt_00020494,2026-06-19 08:06:44,user_005,office_staff,operations,file_00004,xlsx,low,share,office_staff_device_5_0,NZ,Christchurch,web,1,external,0,647,0,normal,
evt_00020994,2026-06-19 08:06:47,user_016,office_staff,operations,file_00098,pdf,medium,share,office_staff_device_16_1,NZ,Christchurch,web,0,internal,0,2220,0,normal,
evt_00021001,2026-06-19 08:06:53,user_016,office_staff,operations,file_00333,pptx,low,edit,office_staff_device_16_1,NZ,Christchurch,web,0,none,0,29380,0,normal,
evt_00020945,2026-06-19 08:10:05,user_015,office_staff,operations,file_00113,pptx,low,download,office_staff_device_15_1,NZ,Wellington,web,0,none,0,2871644,0,normal,
evt_00020799,2026-06-19 08:10:12,user_012,office_staff,operations,file_00268,pdf,low,download,office_staff_device_12_0,AU,Sydney,web,0,none,0,1499044,0,normal,
evt_00020946,2026-06-19 08:10:53,user_015,office_staff,operations,file_00295,docx,medium,share,office_staff_device_15_1,NZ,Wellington,desktop,0,internal,0,1250,0,normal,
evt_00021277,2026-06-19 08:11:13,user_024,manager,management,file_00127,pdf,high,view,manager_device_24_0,NZ,Wellington,desktop,0,none,0,5561,0,normal,
evt_00021192,2026-06-19 08:13:15,user_020,office_staff,operations,file_00039,docx,low,view,office_staff_device_20_1,NZ,Christchurch,web,0,none,0,6454,0,normal,
evt_00020442,2026-06-19 08:13:26,user_004,office_staff,operations,file_00091,xlsx,high,share,office_staff_device_4_0,NZ,Christchurch,web,0,internal,0,492,0,normal,
evt_00020791,2026-06-19 08:14:02,user_012,office_staff,operations,file_00090,docx,medium,view,office_staff_device_12_0,NZ,Christchurch,web,0,none,0,2578,0,normal,
evt_00020739,2026-06-19 08:14:21,user_011,office_staff,operations,file_00023,docx,low,edit,office_staff_device_11_0,AU,Sydney,web,0,none,0,20410,0,normal,
evt_00020867,2026-06-19 08:14:38,user_013,office_staff,operations,file_00041,csv,high,view,office_staff_device_13_0,NZ,Christchurch,web,0,none,0,9735,0,normal,
evt_00021352,2026-06-19 08:14:55,user_029,it_admin,it,file_00461,pdf,medium,download,it_admin_device_29_0,AU,Sydney,web,0,none,0,1471138,0,normal,
evt_00020888,2026-06-19 08:16:05,user_014,office_staff,operations,file_00007,docx,low,view,office_staff_device_14_1,NZ,Wellington,desktop,0,none,0,8502,0,normal,
evt_00020771,2026-06-19 08:16:07,user_011,office_staff,operations,file_00102,pptx,low,rename,office_staff_device_11_0,NZ,Auckland,web,0,none,0,1358,0,normal,
evt_00021018,2026-06-19 08:18:18,user_017,office_staff,operations,file_00103,xlsx,low,view,office_staff_device_17_1,NZ,Wellington,web,0,none,0,1789,0,normal,
evt_00020625,2026-06-19 08:18:45,user_008,office_staff,operations,file_00092,pdf,medium,view,office_staff_device_8_1,NZ,Wellington,web,0,none,0,9206,0,normal,
evt_00020382,2026-06-19 08:19:35,user_002,office_staff,operations,file_00084,pdf,low,edit,office_staff_device_2_0,NZ,Auckland,desktop,0,none,0,29316,0,normal,
evt_00021223,2026-06-19 08:19:43,user_022,manager,management,file_00223,pptx,high,download,manager_device_22_0,NZ,Wellington,mobile,0,none,0,688366,0,normal,
evt_00020722,2026-06-19 08:19:53,user_010,office_staff,operations,file_00218,xlsx,low,download,office_staff_device_10_0,NZ,Christchurch,desktop,0,none,0,623825,0,normal,
evt_00020518,2026-06-19 08:20:05,user_006,office_staff,operations,file_00432,docx,medium,view,office_staff_device_6_1,AU,Sydney,web,0,none,0,6218,0,normal,
evt_00020654,2026-06-19 08:20:11,user_009,office_staff,operations,file_00002,docx,low,download,office_staff_device_9_0,NZ,Christchurch,web,0,none,0,2348936,0,normal,
evt_00020779,2026-06-19 08:21:08,user_011,office_staff,operations,file_00050,txt,low,view,office_staff_device_11_1,AU,Sydney,web,0,none,0,7171,0,normal,
evt_00020598,2026-06-19 08:21:34,user_008,office_staff,operations,file_00034,xlsx,low,edit,office_staff_device_8_0,NZ,Wellington,web,0,none,0,28308,0,normal,
evt_00020797,2026-06-19 08:22:08,user_012,office_staff,operations,file_00055,docx,medium,edit,office_staff_device_12_1,AU,Sydney,desktop,0,none,0,6204,0,normal,
evt_00020874,2026-06-19 08:22:45,user_013,office_staff,operations,file_00042,txt,medium,edit,office_staff_device_13_1,NZ,Auckland,web,0,none,0,44296,0,normal,
evt_00020400,2026-06-19 08:23:28,user_002,office_staff,operations,file_00030,txt,low,share,office_staff_device_2_1,NZ,Christchurch,web,0,internal,0,2959,0,normal,
evt_00020553,2026-06-19 08:24:23,user_007,office_staff,operations,file_00062,xlsx,low,share,office_staff_device_7_1,AU,Sydney,web,0,internal,0,2914,0,normal,
evt_00020790,2026-06-19 08:25:55,user_012,office_staff,operations,file_00265,pdf,low,view,office_staff_device_12_0,AU,Sydney,desktop,0,none,0,6646,0,normal,
evt_00020730,2026-06-19 08:25:58,user_011,office_staff,operations,file_00002,docx,low,view,office_staff_device_11_0,AU,Sydney,desktop,0,none,0,2862,0,normal,
evt_00020758,2026-06-19 08:26:02,user_011,office_staff,operations,file_00074,txt,high,download,office_staff_device_11_0,AU,Sydney,web,0,none,0,487271,0,normal,
evt_00020920,2026-06-19 08:26:03,user_015,office_staff,operations,file_00035,csv,medium,edit,office_staff_device_15_1,NZ,Wellington,web,0,none,0,22125,0,normal,
evt_00021052,2026-06-19 08:26:33,user_018,office_staff,operations,file_00064,pptx,low,rename,office_staff_device_18_1,NZ,Auckland,web,0,none,0,975,0,normal,
evt_00021206,2026-06-19 08:27:49,user_021,manager,management,file_00387,txt,low,rename,manager_device_21_2,NZ,Auckland,desktop,0,none,0,980,0,normal,
evt_00020686,2026-06-19 08:28:04,user_009,office_staff,operations,file_00050,txt,low,share,office_staff_device_9_1,NZ,Christchurch,desktop,0,internal,0,1657,0,normal,
evt_00020815,2026-06-19 08:28:13,user_012,office_staff,operations,file_00103,xlsx,low,edit,office_staff_device_12_0,NZ,Christchurch,desktop,0,none,0,26106,0,normal,
evt_00021002,2026-06-19 08:28:43,user_016,office_staff,operations,file_00117,txt,low,edit,office_staff_device_16_1,NZ,Christchurch,desktop,0,none,0,16510,0,normal,
evt_00020552,2026-06-19 08:29:38,user_007,office_staff,operations,file_00101,pdf,low,edit,office_staff_device_7_1,AU,Sydney,web,0,none,0,32993,0,normal,
evt_00020921,2026-06-19 08:29:43,user_015,office_staff,operations,file_00060,pdf,low,view,office_staff_device_15_0,AU,Sydney,web,0,none,0,9871,0,normal,
evt_00020997,2026-06-19 08:29:46,user_016,office_staff,operations,file_00061,docx,low,edit,office_staff_device_16_1,NZ,Christchurch,desktop,0,none,0,49054,0,normal,
evt_00021005,2026-06-19 08:30:56,user_016,office_staff,operations,file_00074,txt,high,download,office_staff_device_16_0,NZ,Auckland,desktop,0,none,0,2505299,0,normal,
evt_00020777,2026-06-19 08:31:27,user_011,office_staff,operations,file_00067,docx,low,delete,office_staff_device_11_1,NZ,Auckland,web,0,none,0,1293,0,normal,
evt_00020886,2026-06-19 08:31:30,user_014,office_staff,operations,file_00400,docx,medium,edit,office_staff_device_14_1,NZ,Christchurch,web,0,none,0,7456,0,normal,
evt_00020879,2026-06-19 08:31:51,user_013,office_staff,operations,file_00025,docx,low,view,office_staff_device_13_1,NZ,Auckland,desktop,0,none,0,2878,0,normal,
evt_00020667,2026-06-19 08:32:52,user_009,office_staff,operations,file_00006,xlsx,medium,download,office_staff_device_9_1,NZ,Auckland,desktop,0,none,0,1955227,0,normal,
evt_00020596,2026-06-19 08:33:05,user_007,office_staff,operations,file_00051,csv,low,view,office_staff_device_7_0,NZ,Auckland,desktop,0,none,0,9002,0,normal,
evt_00020971,2026-06-19 08:34:55,user_015,office_staff,operations,file_00039,docx,low,view,office_staff_device_15_0,NZ,Wellington,web,0,none,0,8589,0,normal,
evt_00020870,2026-06-19 08:34:58,user_013,office_staff,operations,file_00120,docx,low,view,office_staff_device_13_0,NZ,Christchurch,web,0,none,0,7692,0,normal,
evt_00020525,2026-06-19 08:35:22,user_006,office_staff,operations,file_00065,xlsx,medium,share,office_staff_device_6_1,AU,Sydney,web,0,internal,0,2266,0,normal,
evt_00020720,2026-06-19 08:35:25,user_010,office_staff,operations,file_00115,pptx,high,edit,office_staff_device_10_0,NZ,Wellington,web,0,none,0,35040,0,normal,
evt_00021310,2026-06-19 08:36:44,user_025,manager,management,file_00205,txt,low,view,manager_device_25_1,NZ,Auckland,desktop,0,none,0,2228,0,normal,
evt_00021044,2026-06-19 08:36:48,user_017,office_staff,operations,file_00003,pptx,high,download,office_staff_device_17_0,NZ,Wellington,web,0,none,0,646648,0,normal,
evt_00020828,2026-06-19 08:37:44,user_012,office_staff,operations,file_00043,pdf,medium,edit,office_staff_device_12_0,NZ,Christchurch,web,0,none,0,37115,0,normal,
evt_00020723,2026-06-19 08:38:18,user_010,office_staff,operations,file_00061,docx,low,download,office_staff_device_10_1,NZ,Wellington,web,0,none,0,2769250,0,normal,
evt_00020383,2026-06-19 08:40:02,user_002,office_staff,operations,file_00085,docx,high,download,office_staff_device_2_0,NZ,Christchurch,web,0,none,0,1301261,0,normal,
evt_00020781,2026-06-19 08:41:05,user_011,office_staff,operations,file_00006,xlsx,medium,view,office_staff_device_11_0,AU,Sydney,web,0,none,0,2355,0,normal,
evt_00020415,2026-06-19 08:41:20,user_003,office_staff,operations,file_00051,csv,low,edit,office_staff_device_3_0,NZ,Wellington,mobile,0,none,0,26965,0,normal,
evt_00021051,2026-06-19 08:41:26,user_018,office_staff,operations,file_00036,txt,low,edit,office_staff_device_18_0,NZ,Auckland,web,0,none,0,34309,0,normal,
evt_00020821,2026-06-19 08:42:38,user_012,office_staff,operations,file_00114,txt,low,view,office_staff_device_12_1,NZ,Christchurch,web,0,none,0,6519,0,normal,
evt_00020670,2026-06-19 08:42:59,user_009,office_staff,operations,file_00386,xlsx,medium,view,office_staff_device_9_1,NZ,Auckland,desktop,0,none,0,5807,0,normal,
evt_00020731,2026-06-19 08:43:32,user_011,office_staff,operations,file_00457,docx,medium,view,office_staff_device_11_1,NZ,Auckland,web,0,none,0,6230,0,normal,
evt_00020572,2026-06-19 08:43:49,user_007,office_staff,operations,file_00118,txt,low,view,office_staff_device_7_0,AU,Sydney,desktop,0,none,0,3480,0,normal,
evt_00020615,2026-06-19 08:45:15,user_008,office_staff,operations,file_00051,csv,low,delete,office_staff_device_8_0,NZ,Auckland,mobile,0,none,0,558,0,normal,
evt_00021308,2026-06-19 08:45:20,user_025,manager,management,file_00228,pptx,low,download,manager_device_25_2,NZ,Christchurch,desktop,0,none,0,1488689,0,normal,
evt_00020990,2026-06-19 08:45:43,user_016,office_staff,operations,file_00105,pdf,low,edit,office_staff_device_16_1,NZ,Auckland,web,0,none,0,27012,0,normal,
evt_00021263,2026-06-19 08:46:00,user_023,manager,management,file_00240,pdf,high,download,manager_device_23_1,AU,Sydney,desktop,0,none,0,582619,0,normal,
evt_00021089,2026-06-19 08:50:24,user_018,office_staff,operations,file_00108,pdf,high,view,office_staff_device_18_0,NZ,Auckland,web,0,none,0,8456,0,normal,
evt_00020800,2026-06-19 08:50:28,user_012,office_staff,operations,file_00029,xlsx,medium,edit,office_staff_device_12_1,NZ,Christchurch,desktop,0,none,0,20104,0,normal,
evt_00020855,2026-06-19 08:52:50,user_013,office_staff,operations,file_00075,docx,high,edit,office_staff_device_13_1,NZ,Christchurch,desktop,0,none,0,19545,0,normal,
evt_00021076,2026-06-19 08:53:03,user_018,office_staff,operations,file_00001,xlsx,low,edit,office_staff_device_18_1,NZ,Auckland,web,0,none,0,13229,0,normal,
evt_00020449,2026-06-19 08:53:25,user_004,office_staff,operations,file_00081,pdf,medium,view,office_staff_device_4_1,NZ,Christchurch,mobile,0,none,0,8756,0,normal,
evt_00020793,2026-06-19 08:53:53,user_012,office_staff,operations,file_00082,csv,medium,view,office_staff_device_12_1,NZ,Christchurch,web,0,none,0,8566,0,normal,
evt_00021103,2026-06-19 08:56:07,user_018,office_staff,operations,file_00035,csv,medium,view,office_staff_device_18_0,AU,Sydney,desktop,0,none,0,4537,0,normal,
evt_00020633,2026-06-19 08:56:19,user_008,office_staff,operations,file_00065,xlsx,medium,edit,office_staff_device_8_0,NZ,Wellington,web,0,none,0,26200,0,normal,
evt_00020788,2026-06-19 08:56:42,user_012,office_staff,operations,file_00064,pptx,low,view,office_staff_device_12_1,NZ,Christchurch,web,0,none,0,5934,0,normal,
evt_00021081,2026-06-19 08:57:01,user_018,office_staff,operations,file_00027,docx,high,rename,office_staff_device_18_1,AU,Sydney,web,0,none,0,821,0,normal,
evt_00020634,2026-06-19 08:57:24,user_008,office_staff,operations,file_00005,docx,medium,download,office_staff_device_8_0,NZ,Wellington,web,0,none,0,1882940,0,normal,
evt_00020846,2026-06-19 08:57:30,user_012,office_staff,operations,file_00079,docx,high,edit,office_staff_device_12_1,NZ,Christchurch,mobile,0,none,0,6029,0,normal,
evt_00020459,2026-06-19 08:59:41,user_004,office_staff,operations,file_00266,pptx,low,view,office_staff_device_4_0,NZ,Christchurch,web,0,none,0,3116,0,normal,
evt_00020549,2026-06-19 09:00:04,user_007,office_staff,operations,file_00113,pptx,low,edit,office_staff_device_7_1,NZ,Auckland,web,0,none,0,13324,0,normal,
evt_00021229,2026-06-19 09:00:38,user_022,manager,management,file_00152,docx,medium,share,manager_device_22_2,AU,Sydney,web,0,internal,0,2364,0,normal,
evt_00020968,2026-06-19 09:01:00,user_015,office_staff,operations,file_00097,pptx,medium,view,office_staff_device_15_1,NZ,Wellington,web,0,none,0,5155,0,normal,
evt_00020617,2026-06-19 09:01:48,user_008,office_staff,operations,file_00035,csv,medium,edit,office_staff_device_8_0,NZ,Auckland,desktop,0,none,0,25901,0,normal,
